0.0, 0.0
0.1, 0.08564632376763642
0.2, 0.2365631580392682
0.3, 0.4347771294590802
0.4, 0.6647274531174139
0.5, 0.9132050799709274
0.6, 1.169237445040573
0.7, 1.423933495580073
0.7999999999999999, 1.670301739164024
0.8999999999999999, 1.903052154686781
0.9999999999999998, 2.118390999893939
1.1, 2.313815860605396
1.2, 2.487916742123539
1.3, 2.640187616445246
1.4, 2.770851616371038
1.5, 2.880702009922624
1.6, 2.970960191325578
1.7, 3.043151180191987
1.8, 3.098996517772694
1.9, 3.140323975749758
2.0, 3.168993135438042
2.1, 3.186835639426494
2.2, 3.195608749613588
2.3, 3.196960751702318
2.400000000000001, 3.19240671366669
2.500000000000001, 3.183313122572374
2.600000000000001, 3.170889979599786
2.700000000000001, 3.156189017515086
2.800000000000001, 3.140106809696574
2.900000000000001, 3.123391657872944
3.000000000000002, 3.106653270834516
3.100000000000002, 3.09037437349051
3.200000000000002, 3.074923510715205
3.300000000000002, 3.060568430310654
3.400000000000002, 3.047489541776258
3.500000000000002, 3.035793050783082
3.600000000000002, 3.025523462273467
3.700000000000002, 3.016675227420892
3.800000000000002, 3.009203381183125
3.900000000000002, 3.003033078086555
4.000000000000002, 2.998067984670555
4.100000000000002, 2.994197528364849
4.200000000000001, 2.991303035267861
4.3, 2.989262814217111
4.4, 2.987956262609526
4.5, 2.987267081559698
4.6, 2.987085695074198
4.699999999999999, 2.987310970822846
4.799999999999999, 2.987851339597059
4.899999999999999, 2.98862540738559
4.999999999999998, 2.989562148818096
5.099999999999998, 2.99060076409782
5.199999999999998, 2.991690273958916
5.299999999999997, 2.992788919058453
5.399999999999997, 2.993863421892799
5.499999999999996, 2.99488816109138
5.599999999999996, 2.99584430000515
5.699999999999996, 2.996718904036282
5.799999999999995, 2.997504074265332
5.899999999999995, 2.99819611869776
5.999999999999995, 2.99879477691382
6.099999999999994, 2.999302509076678
6.199999999999994, 2.999723856122843
6.299999999999994, 3.000064874498116
6.399999999999993, 3.000332645969972
6.499999999999993, 3.000534860792809
6.599999999999993, 3.0006794707692
6.699999999999992, 3.000774407478553
6.799999999999992, 3.000827360074113
6.899999999999991, 3.00084560652084
6.999999999999991, 3.00083589190385
7.099999999999991, 3.000804347426996
7.19999999999999, 3.000756443895258
7.29999999999999, 3.000696973789548
7.39999999999999, 3.000630056459606
7.499999999999989, 3.00055916144679
7.599999999999989, 3.000487145475301
7.699999999999989, 3.000416299194182
7.799999999999988, 3.00034840029428
7.899999999999988, 3.00028477014909
7.999999999999988, 3.0002263316247
8.099999999999987, 3.000173666163682
8.199999999999987, 3.000127068665254
8.299999999999986, 3.000086599056324
8.399999999999986, 3.000052129773905
8.499999999999986, 3.000023388659331
8.599999999999985, 2.99999999700027
8.699999999999985, 2.999981502650328
8.799999999999985, 2.999967408311256
8.899999999999984, 2.999957195183092
8.999999999999984, 2.999950342276819
9.099999999999984, 2.999946341746252
9.199999999999984, 2.999944710634876
9.299999999999982, 2.999944999452816
9.399999999999982, 2.999946798002726
9.499999999999982, 2.999949738864227
9.599999999999982, 2.999953498927622
9.699999999999982, 2.9999577993415
9.799999999999982, 2.99996240420779
9.89999999999998, 2.999967118323754
9.99999999999998, 2.999971784234898
10.09999999999998, 2.999976278827226
